,correlation,difference,fraction receiving evidence,n_agents,n_evidence,n_iterations,risk,trust
364,0.8295710402882902,0.06333333333333335,0.5,50,5,100,0.3,0.3
365,0.8727397049135602,0.07428571428571414,0.5,50,5,100,0.3,0.3
366,0.7002696632595634,0.07666666666666655,0.5,50,5,100,0.3,0.3
367,0.9002363765256952,0.060476190476190426,0.5,50,5,100,0.3,0.3
368,0.8772937524004952,0.03666666666666666,0.5,50,5,100,0.5,0.5
369,0.5903250128561638,0.05666666666666668,0.5,50,5,100,0.5,0.5
370,0.876674228963276,0.09333333333333342,0.5,50,5,100,0.5,0.5
371,0.7923704573135807,0.06000000000000002,0.5,50,5,100,0.5,0.5
372,0.6649113804215219,0.043809523809523666,0.5,50,5,100,0.7,0.7
373,0.7832381788778311,0.0638095238095238,0.5,50,5,100,0.7,0.7
374,0.8158528411833136,0.07380952380952377,0.5,50,5,100,0.7,0.7
375,0.6515341066720126,0.10619047619047632,0.5,50,5,100,0.7,0.7
376,0.7435060740031871,0.0100000000000001,0.5,50,5,100,1.0,1.0
377,0.5353224022998936,0.19000000000000014,0.5,50,5,100,1.0,1.0
378,0.7021876483549431,0.09285714285714307,0.5,50,5,100,1.0,1.0
379,0.31621409932621264,0.08333333333333347,0.5,50,5,100,1.0,1.0
380,0.9145303463805817,0.14428571428571416,0.75,50,5,100,0.0,0.0
381,0.8581772406583706,0.11047619047619038,0.75,50,5,100,0.0,0.0
382,0.9037635257982061,0.1276190476190475,0.75,50,5,100,0.0,0.0
383,0.9366479308208359,0.07454545454545451,0.75,50,5,100,0.0,0.0
384,0.9307452807487827,0.09476190476190453,0.75,50,5,100,0.3,0.3
385,0.8913159268861058,0.06333333333333331,0.75,50,5,100,0.3,0.3
386,0.8823918012513255,0.027142857142857135,0.75,50,5,100,0.3,0.3
387,0.8841749256811987,0.04380952380952374,0.75,50,5,100,0.3,0.3
388,0.9166955382825286,0.03740259740259746,0.75,50,5,100,0.5,0.5
389,0.7418568505342492,0.056190476190476235,0.75,50,5,100,0.5,0.5
390,0.7768181974405549,0.0133333333333334,0.75,50,5,100,0.5,0.5
391,0.7453071070326037,0.07666666666666667,0.75,50,5,100,0.5,0.5
392,0.6631411926701055,0.06666666666666661,0.75,50,5,100,0.7,0.7
393,0.7892162783875244,0.13333333333333341,0.75,50,5,100,0.7,0.7
394,0.7101201484892238,0.03333333333333338,0.75,50,5,100,0.7,0.7
395,0.9164869439187737,0.08212121212121237,0.75,50,5,100,0.7,0.7
396,0.7238121580146002,0.048354978354978186,0.75,50,5,100,1.0,1.0
397,0.47144755926162984,0.16952380952380972,0.75,50,5,100,1.0,1.0
398,0.586397288811925,0.10333333333333346,0.75,50,5,100,1.0,1.0
399,0.6990384154726188,0.13952380952380974,0.75,50,5,100,1.0,1.0
400,0.47607768251002786,0.03333333333333329,0.1,50,10,100,0.0,0.0
401,0.03593244980235133,0.269888977002379,0.1,50,10,100,0.0,0.0
402,0.44313458467396943,0.2065556436690457,0.1,50,10,100,0.0,0.0
403,0.48117043310252755,0.09501718213058419,0.1,50,10,100,0.0,0.0
404,0.8246778465580434,0.13825150547462414,0.1,50,10,100,0.3,0.3
405,0.13975073425846993,0.1991197462331483,0.1,50,10,100,0.3,0.3
406,0.49416426794074325,0.2764656379055566,0.1,50,10,100,0.3,0.3
407,0.1860539021818816,0.14153846153846159,0.1,50,10,100,0.3,0.3
408,0.16387026963767415,0.16820512820512815,0.1,50,10,100,0.5,0.5
409,0.8128230164547192,0.2669651113913408,0.1,50,10,100,0.5,0.5
410,0.5032524123846471,0.20322231033571234,0.1,50,10,100,0.5,0.5
411,0.5558941023349696,0.29993535427187495,0.1,50,10,100,0.5,0.5
412,0.4752780797037434,0.19655564366904557,0.1,50,10,100,0.7,0.7
413,0.652067281626966,0.11911974623314825,0.1,50,10,100,0.7,0.7
414,0.29417753993321233,0.2774702616970658,0.1,50,10,100,0.7,0.7
415,0.46471088582298803,0.15245307956648158,0.1,50,10,100,0.7,0.7
416,0.016271501179974838,0.30245307956648165,0.1,50,10,100,1.0,1.0
417,0.03981689278728603,0.2641025641025643,0.1,50,10,100,1.0,1.0
418,0.3051641700337266,0.19164948453608277,0.1,50,10,100,1.0,1.0
419,0.29319819647396067,0.13245307956648153,0.1,50,10,100,1.0,1.0
420,0.6962253781665343,0.1657864128998149,0.25,50,10,100,0.0,0.0
421,0.7425608822432993,0.13487179487179485,0.25,50,10,100,0.0,0.0
422,0.42934111242751255,0.24221768654420325,0.25,50,10,100,0.0,0.0
423,0.6435701963892309,0.19988897700237904,0.25,50,10,100,0.0,0.0
424,0.6853951624147773,0.16053383774695243,0.25,50,10,100,0.3,0.3
425,0.5410995332875713,0.09153846153846147,0.25,50,10,100,0.3,0.3
426,0.7827808987643579,0.2502984447246741,0.25,50,10,100,0.3,0.3
427,0.7446922637004825,0.15911974623314817,0.25,50,10,100,0.3,0.3
428,0.7680652730606514,0.24811512244163916,0.25,50,10,100,0.5,0.5
429,0.7580000318701993,0.12564102564102556,0.25,50,10,100,0.5,0.5
430,0.6772696615521291,0.07076923076923085,0.25,50,10,100,0.5,0.5
431,0.650019139528166,0.06578641289981481,0.25,50,10,100,0.5,0.5
432,0.8223487333462455,0.16144845577497238,0.25,50,10,100,0.7,0.7
433,0.37633154489084464,0.11153846153846152,0.25,50,10,100,0.7,0.7
434,0.5518507780040708,0.18003436426116828,0.25,50,10,100,0.7,0.7
435,0.7712664517970195,0.15221768654420317,0.25,50,10,100,0.7,0.7
436,0.8586774891146137,0.1174702616970656,0.25,50,10,100,1.0,1.0
437,0.6142605154098796,0.06000000000000005,0.25,50,10,100,1.0,1.0
438,0.8361433495225459,0.04343234332262683,0.25,50,10,100,1.0,1.0
439,0.4598080552192613,0.06720050441361898,0.25,50,10,100,1.0,1.0
440,0.7865161369728657,0.10153846153846151,0.33,50,10,100,0.0,0.0
441,0.9008238229762568,0.21888435321086994,0.33,50,10,100,0.0,0.0
442,0.7466318958747132,0.22993535427187492,0.33,50,10,100,0.0,0.0
443,0.6647235295207076,0.14245307956648157,0.33,50,10,100,0.0,0.0
444,0.7924681891711985,0.1491197462331482,0.33,50,10,100,0.3,0.3
445,0.8963948269876626,0.14720050441361904,0.33,50,10,100,0.3,0.3
446,0.9224379607636517,0.09720050441361909,0.33,50,10,100,0.3,0.3
447,0.8732682169785689,0.10309794031105501,0.33,50,10,100,0.3,0.3
448,0.8731524641595024,0.1674702616970656,0.33,50,10,100,0.5,0.5
449,0.7641575584283878,0.0998889770023789,0.33,50,10,100,0.5,0.5
450,0.5994541104056804,0.14309794031105505,0.33,50,10,100,0.5,0.5
451,0.6623659585328184,0.13988897700237893,0.33,50,10,100,0.5,0.5
452,0.8977887509398453,0.16555101987753643,0.33,50,10,100,0.7,0.7
453,0.8756796884828221,0.11720050441361905,0.33,50,10,100,0.7,0.7
454,0.8408009159221231,0.09336769759450154,0.33,50,10,100,0.7,0.7
455,0.7374228283971082,0.06333333333333335,0.33,50,10,100,0.7,0.7
456,0.5529072966836783,0.1541369283637323,0.33,50,10,100,1.0,1.0
457,0.3139290135403174,0.216701030927835,0.33,50,10,100,1.0,1.0
458,0.2835276534394002,0.17831615120274943,0.33,50,10,100,1.0,1.0
459,0.49467585708285083,0.21655564366904564,0.33,50,10,100,1.0,1.0
460,0.940209324811915,0.16478178910830588,0.5,50,10,100,0.0,0.0
461,0.7928607653269094,0.0982051282051281,0.5,50,10,100,0.0,0.0
462,0.9321435440304593,0.08578641289981491,0.5,50,10,100,0.0,0.0
463,0.8262506139340856,0.07153846153846144,0.5,50,10,100,0.0,0.0
464,0.9560989156988065,0.11322231033571228,0.5,50,10,100,0.3,0.3
465,0.950861367829737,0.09724688168311489,0.5,50,10,100,0.3,0.3
466,0.7164657789749018,0.09386717108028575,0.5,50,10,100,0.3,0.3
467,0.8730290882102058,0.0782051282051281,0.5,50,10,100,0.3,0.3
468,0.8812987094010906,0.09911974623314818,0.5,50,10,100,0.5,0.5
469,0.877021406921665,0.07758128469468681,0.5,50,10,100,0.5,0.5
470,0.8354373933058764,0.034871794871794815,0.5,50,10,100,0.5,0.5
471,0.8354341986922845,0.10053383774695235,0.5,50,10,100,0.5,0.5
472,0.813009884734423,0.13696511139134065,0.5,50,10,100,0.7,0.7
473,0.7835035723552989,0.04177385456073982,0.5,50,10,100,0.7,0.7
474,0.8843446282754641,0.011584838807957317,0.5,50,10,100,0.7,0.7
475,0.2063363708503854,0.17897435897435898,0.5,50,10,100,0.7,0.7
476,0.7530307617619335,0.07835051546391747,0.5,50,10,100,1.0,1.0
477,0.7347005662173971,0.1717948717948721,0.5,50,10,100,1.0,1.0
478,0.4447718770148974,0.1275469204335187,0.5,50,10,100,1.0,1.0
479,0.9142681732191252,0.03352234908611593,0.5,50,10,100,1.0,1.0
480,0.9416678140922521,0.1555510198775365,0.75,50,10,100,0.0,0.0
481,0.9542149957699596,0.03410256410256407,0.75,50,10,100,0.0,0.0
482,0.9292465343702608,0.09333333333333334,0.75,50,10,100,0.0,0.0
483,0.9641938821273884,0.07743589743589747,0.75,50,10,100,0.0,0.0
484,0.9663723822157405,0.08911974623314829,0.75,50,10,100,0.3,0.3
485,0.8925651880648479,0.03168384879725076,0.75,50,10,100,0.3,0.3
486,0.9650844731839338,0.08256410256410258,0.75,50,10,100,0.3,0.3
487,0.9744226499916802,0.030679225005741582,0.75,50,10,100,0.3,0.3
488,0.9368065781104654,0.023367697594501514,0.75,50,10,100,0.5,0.5
489,0.934659205480234,0.0657520486386467,0.75,50,10,100,0.5,0.5
490,0.9330874633901599,0.045863071636267884,0.75,50,10,100,0.5,0.5
491,0.8476271951870692,0.05410256410256405,0.75,50,10,100,0.5,0.5
492,0.9264260027746163,0.09171821305841898,0.75,50,10,100,0.7,0.7
493,0.8528018015900917,0.1516494845360827,0.75,50,10,100,0.7,0.7
494,0.7556979627447357,0.09525257515286256,0.75,50,10,100,0.7,0.7
495,0.6591657400590923,0.13410256410256408,0.75,50,10,100,0.7,0.7
496,0.7675216745521715,0.09575204863864674,0.75,50,10,100,1.0,1.0
497,0.4584596517682702,0.24846153846153887,0.75,50,10,100,1.0,1.0
498,0.7325888015440286,0.15164948453608273,0.75,50,10,100,1.0,1.0
499,0.5264362943774296,0.23743589743589763,0.75,50,10,100,1.0,1.0
500,0.19968169699408445,0.2550216450216449,0.1,50,20,100,0.0,0.0
501,0.7216291587689619,0.3329004329004329,0.1,50,20,100,0.0,0.0
502,0.5772733498684187,0.18590718165072317,0.1,50,20,100,0.0,0.0
503,0.2738463799426208,0.16047619047619038,0.1,50,20,100,0.0,0.0
504,0.37163829373180995,0.2254978354978354,0.1,50,20,100,0.3,0.3
505,0.17816216952152866,0.2964518710748745,0.1,50,20,100,0.3,0.3
506,0.38006353094933143,0.222045664918235,0.1,50,20,100,0.3,0.3
507,0.746449222461186,0.18154906329949652,0.1,50,20,100,0.3,0.3
508,0.7936254998345538,0.364962572160985,0.1,50,20,100,0.5,0.5
509,0.6352157506000419,0.2861149289874991,0.1,50,20,100,0.5,0.5
510,0.7768607407498007,0.2302613948843982,0.1,50,20,100,0.5,0.5
511,0.7766434363765246,0.1999040416544747,0.1,50,20,100,0.5,0.5
512,-0.07212683565153725,0.3453585871090204,0.1,50,20,100,0.7,0.7
513,0.5537462859233018,0.3291885220610921,0.1,50,20,100,0.7,0.7
514,0.5397532840137952,0.2083549783549783,0.1,50,20,100,0.7,0.7
515,0.5956060596512711,0.3773270501996202,0.1,50,20,100,0.7,0.7
516,0.1467070545235404,0.25216450216450204,0.1,50,20,100,1.0,1.0
517,0.6193740072661384,0.12331765681144602,0.1,50,20,100,1.0,1.0
518,-0.08074919423332329,0.20230540517797535,0.1,50,20,100,1.0,1.0
519,0.36629220652346284,0.2815694744420448,0.1,50,20,100,1.0,1.0
520,0.6927109465002018,0.2691885220610922,0.25,50,20,100,0.0,0.0
521,0.7079335218108249,0.218095238095238,0.25,50,20,100,0.0,0.0
522,0.8727397491497523,0.19313894888408925,0.25,50,20,100,0.0,0.0
523,0.6405248522292929,0.2999040416544749,0.25,50,20,100,0.0,0.0
524,0.9263632987565887,0.24609451784495104,0.25,50,20,100,0.3,0.3
525,0.7189044943130112,0.13835497835497843,0.25,50,20,100,0.3,0.3
526,0.8347578797741638,0.1582361411087114,0.25,50,20,100,0.3,0.3
527,0.5612650492767267,0.17095238095238094,0.25,50,20,100,0.3,0.3
528,0.7273848088550405,0.16871233158490181,0.25,50,20,100,0.5,0.5
529,0.7656076758759505,0.15333333333333324,0.25,50,20,100,0.5,0.5
530,0.6541822865930379,0.23278159565416567,0.25,50,20,100,0.5,0.5
531,0.7042677646074024,0.1138095238095237,0.25,50,20,100,0.5,0.5
532,0.8621089207649176,0.159188522061092,0.25,50,20,100,0.7,0.7
533,0.7589348575361408,0.18399371686628696,0.25,50,20,100,0.7,0.7
534,0.8670012529993976,0.19399371686628678,0.25,50,20,100,0.7,0.7
535,0.8672683159103357,0.1809523809523809,0.25,50,20,100,0.7,0.7
536,0.665173465756764,0.17835497835497835,0.25,50,20,100,1.0,1.0
537,0.4657609014464304,0.0683116883116886,0.25,50,20,100,1.0,1.0
538,0.43624193702254593,0.12095238095238088,0.25,50,20,100,1.0,1.0
539,0.6235028657261626,0.2821212121212124,0.25,50,20,100,1.0,1.0
540,0.9490155502836792,0.2329004329004328,0.33,50,20,100,0.0,0.0
541,0.9069162720196284,0.212164502164502,0.33,50,20,100,0.0,0.0
542,0.873322319726148,0.16428571428571426,0.33,50,20,100,0.0,0.0
543,0.8691109966162619,0.16611492898749897,0.33,50,20,100,0.0,0.0
544,0.9060705254900457,0.17204566491823503,0.33,50,20,100,0.3,0.3
545,0.8778716864798097,0.04999999999999979,0.33,50,20,100,0.3,0.3
546,0.8862927028971849,0.17319881956517902,0.33,50,20,100,0.3,0.3
547,0.8541388103915013,0.16242424242424217,0.33,50,20,100,0.3,0.3
548,0.9345077271439584,0.12319881956517897,0.33,50,20,100,0.5,0.5
549,0.9042629420279821,0.07121212121212113,0.33,50,20,100,0.5,0.5
550,0.8502150282586611,0.15714285714285722,0.33,50,20,100,0.5,0.5
551,0.8625678735906214,0.12210553559932495,0.33,50,20,100,0.5,0.5
552,0.9345505845484833,0.07638337212691398,0.33,50,20,100,0.7,0.7
553,0.8906606929788886,0.08276118451161758,0.33,50,20,100,0.7,0.7
554,0.8995769620041374,0.04726334901378237,0.33,50,20,100,0.7,0.7
555,0.7641177606342852,0.08000000000000008,0.33,50,20,100,0.7,0.7
556,0.8021700923339489,0.07956709956709923,0.33,50,20,100,1.0,1.0
557,0.31610225321835345,0.20871233158490166,0.33,50,20,100,1.0,1.0
558,0.372381359627655,0.2183116883116887,0.33,50,20,100,1.0,1.0
559,0.5042470688677244,0.17462100174843206,0.33,50,20,100,1.0,1.0
560,0.9162734049102704,0.18204566491823496,0.5,50,20,100,0.0,0.0
561,0.9438222717274471,0.08787878787878767,0.5,50,20,100,0.0,0.0
562,0.8086840995223671,0.17537899825156836,0.5,50,20,100,0.0,0.0
563,0.832586832982596,0.13647228221742239,0.5,50,20,100,0.0,0.0
564,0.955033060372212,0.11202525377568684,0.5,50,20,100,0.3,0.3
565,0.9124847913475129,0.11361513936027946,0.5,50,20,100,0.3,0.3
566,0.8051699803513616,0.14380952380952378,0.5,50,20,100,0.3,0.3
567,0.8538823518916426,0.10549783549783526,0.5,50,20,100,0.3,0.3
568,0.9461608720985156,0.10252185539442542,0.5,50,20,100,0.5,0.5
569,0.756053146830634,0.11787878787878787,0.5,50,20,100,0.5,0.5
570,0.9216391664851448,0.09714285714285713,0.5,50,20,100,0.5,0.5
571,0.8938296143463639,0.044069264069264036,0.5,50,20,100,0.5,0.5
572,0.8034586866394223,0.12549783549783533,0.5,50,20,100,0.7,0.7
573,0.8244320671757145,0.09952370322832671,0.5,50,20,100,0.7,0.7
574,0.8467296091025261,0.11537899825156843,0.5,50,20,100,0.7,0.7
575,0.6533366487709905,0.02831168831168862,0.5,50,20,100,0.7,0.7
576,0.8860872513993557,0.10000000000000014,0.5,50,20,100,1.0,1.0
577,0.6760368036429444,0.11212121212121255,0.5,50,20,100,1.0,1.0
578,0.5178250932518353,0.21238095238095286,0.5,50,20,100,1.0,1.0
579,0.4917696917770323,0.1829759801034101,0.5,50,20,100,1.0,1.0
580,0.932142574444237,0.14216450216450197,0.75,50,20,100,0.0,0.0
581,0.9530669516123981,0.06488239663282973,0.75,50,20,100,0.0,0.0
582,0.8881010122146905,0.04775984433703754,0.75,50,20,100,0.0,0.0
583,0.9392413447295936,0.05950813300192215,0.75,50,20,100,0.0,0.0
584,0.8938193026519504,0.14095238095238113,0.75,50,20,100,0.3,0.3
585,0.8429441508638994,0.08999989370451694,0.75,50,20,100,0.3,0.3
586,0.9437673971835111,0.10823614110871142,0.75,50,20,100,0.3,0.3
587,0.9261775176073459,0.06700834337470271,0.75,50,20,100,0.3,0.3
588,0.8444320080131562,0.1227611845116176,0.75,50,20,100,0.5,0.5
589,0.9521178133651836,0.03545454545454559,0.75,50,20,100,0.5,0.5
590,0.8715753928284405,0.07164502164502207,0.75,50,20,100,0.5,0.5
591,0.9161243746126978,0.051549063299496524,0.75,50,20,100,0.5,0.5
592,0.9514117797962038,0.06442661729918747,0.75,50,20,100,0.7,0.7
593,0.7680943799585179,0.10224004936747928,0.75,50,20,100,0.7,0.7
594,0.8692619018913117,0.04843052555795549,0.75,50,20,100,0.7,0.7
595,0.7956014995884617,0.18926406926406955,0.75,50,20,100,0.7,0.7
596,0.9279816750065102,0.07773943319448966,0.75,50,20,100,1.0,1.0
597,0.698994664398719,0.18664625552411876,0.75,50,20,100,1.0,1.0
598,0.8456113401216222,0.2283116883116887,0.75,50,20,100,1.0,1.0
599,0.5093557430524455,0.32904761904761937,0.75,50,20,100,1.0,1.0
600,0.050986149820579994,0.3395670995670996,0.1,50,5,200,0.0,0.0
601,0.7062747622753051,0.14047619047619042,0.1,50,5,200,0.0,0.0
602,0.45666702330495124,0.05999999999999998,0.1,50,5,200,0.0,0.0
603,0.5592644247694096,0.11714285714285715,0.1,50,5,200,0.0,0.0
604,0.20642844906320215,0.11999999999999993,0.1,50,5,200,0.3,0.3
605,0.29429083322409905,0.17428571428571418,0.1,50,5,200,0.3,0.3
606,0.45890384392598554,0.11999999999999995,0.1,50,5,200,0.3,0.3
607,0.5249711438706681,0.16454545454545455,0.1,50,5,200,0.3,0.3
608,0.06516660957311073,0.20428571428571418,0.1,50,5,200,0.5,0.5
609,0.4924032002375232,0.13714285714285715,0.1,50,5,200,0.5,0.5
610,0.7540334997774694,0.10714285714285704,0.1,50,5,200,0.5,0.5
611,0.38582467810891075,0.1404761904761905,0.1,50,5,200,0.5,0.5
612,-0.03498078291724229,0.08666666666666667,0.1,50,5,200,0.7,0.7
613,0.7832823214111434,0.06761904761904743,0.1,50,5,200,0.7,0.7
614,0.8058283900339812,0.11380952380952385,0.1,50,5,200,0.7,0.7
615,0.7866538329834429,0.08,0.1,50,5,200,0.7,0.7
616,-0.18853032098150227,0.12666666666666668,0.1,50,5,200,1.0,1.0
617,0.3200966872858242,0.18380952380952387,0.1,50,5,200,1.0,1.0
618,-0.0980371023751619,0.19380952380952388,0.1,50,5,200,1.0,1.0
619,0.5858316567174371,0.1016883116883115,0.1,50,5,200,1.0,1.0
620,0.5982770763580602,0.1604761904761904,0.25,50,5,200,0.0,0.0
621,0.7907931752328682,0.10000000000000002,0.25,50,5,200,0.0,0.0
622,0.4138082491257907,0.14047619047619042,0.25,50,5,200,0.0,0.0
623,0.7823850691863227,0.18428571428571416,0.25,50,5,200,0.0,0.0
624,0.3996648923579242,0.08999999999999996,0.25,50,5,200,0.3,0.3
625,0.566142012605897,0.16380952380952377,0.25,50,5,200,0.3,0.3
626,0.6818628727779923,0.15380952380952376,0.25,50,5,200,0.3,0.3
627,0.7660148417837281,0.10714285714285703,0.25,50,5,200,0.3,0.3
628,0.48972994171684353,0.16428571428571417,0.25,50,5,200,0.5,0.5
629,0.7465348644294617,0.21502164502164492,0.25,50,5,200,0.5,0.5
630,0.7483584681823693,0.2316883116883116,0.25,50,5,200,0.5,0.5
631,0.65005015751479,0.05999999999999992,0.25,50,5,200,0.5,0.5
632,0.44805453834280035,0.17428571428571418,0.25,50,5,200,0.7,0.7
633,0.5894289563004101,0.12047619047619047,0.25,50,5,200,0.7,0.7
634,0.5472906724844815,0.046666666666666745,0.25,50,5,200,0.7,0.7
635,0.8468128981599653,0.09121212121212115,0.25,50,5,200,0.7,0.7
636,0.7321110277357926,0.08380952380952372,0.25,50,5,200,1.0,1.0
637,0.22799858176473656,0.0871428571428572,0.25,50,5,200,1.0,1.0
638,0.6161253966276647,0.21809523809523798,0.25,50,5,200,1.0,1.0
639,0.6063401655662383,0.10121212121212107,0.25,50,5,200,1.0,1.0
640,0.36961658535717906,0.14380952380952375,0.33,50,5,200,0.0,0.0
641,0.8435115630312137,0.15095238095238084,0.33,50,5,200,0.0,0.0
642,0.7001530963917912,0.15380952380952376,0.33,50,5,200,0.0,0.0
643,0.8945855593188056,0.08714285714285704,0.33,50,5,200,0.0,0.0
644,0.437307759009204,0.16761904761904747,0.33,50,5,200,0.3,0.3
645,0.8908869360838628,0.15476190476190457,0.33,50,5,200,0.3,0.3
646,0.8780225858615642,0.07047619047619051,0.33,50,5,200,0.3,0.3
647,0.8035432695854615,0.10714285714285705,0.33,50,5,200,0.3,0.3
648,0.6928131549756559,0.14095238095238083,0.33,50,5,200,0.5,0.5
649,0.672693902052762,0.08047619047619037,0.33,50,5,200,0.5,0.5
650,0.5450888202450885,0.06666666666666667,0.33,50,5,200,0.5,0.5
651,0.711350289583474,0.08714285714285712,0.33,50,5,200,0.5,0.5
652,0.6633701893248077,0.15380952380952376,0.33,50,5,200,0.7,0.7
653,0.6707928751662067,0.1133333333333334,0.33,50,5,200,0.7,0.7
654,0.36783178663666954,0.04666666666666671,0.33,50,5,200,0.7,0.7
655,0.42991803957151525,0.1566666666666667,0.33,50,5,200,0.7,0.7
656,0.8744449442438887,0.051688311688311485,0.33,50,5,200,1.0,1.0
657,0.34496016953523395,0.10787878787878787,0.33,50,5,200,1.0,1.0
658,0.5678245240583241,0.10619047619047632,0.33,50,5,200,1.0,1.0
659,0.591327047773045,0.18428571428571416,0.33,50,5,200,1.0,1.0
660,0.9493507661667645,0.12095238095238081,0.5,50,5,200,0.0,0.0
661,0.819028169574211,0.07999999999999992,0.5,50,5,200,0.0,0.0
662,0.9740629464029306,0.08095238095238082,0.5,50,5,200,0.0,0.0
663,0.8648304936335002,0.10666666666666663,0.5,50,5,200,0.0,0.0
664,0.6421122711809396,0.04714285714285708,0.5,50,5,200,0.3,0.3
665,0.9493106774447156,0.08047619047619037,0.5,50,5,200,0.3,0.3
666,0.894563973010548,0.11428571428571414,0.5,50,5,200,0.3,0.3
667,0.7409501796725352,0.07999999999999996,0.5,50,5,200,0.3,0.3
668,0.8066810573892623,0.07073593073593076,0.5,50,5,200,0.5,0.5
669,0.9496067807329651,0.07714285714285707,0.5,50,5,200,0.5,0.5
670,0.8079719923390236,0.0971428571428571,0.5,50,5,200,0.5,0.5
671,0.7877194246199699,0.07380952380952373,0.5,50,5,200,0.5,0.5
672,0.8204974165551883,0.07121212121212117,0.5,50,5,200,0.7,0.7
673,0.8642551287787202,0.0861904761904763,0.5,50,5,200,0.7,0.7
674,0.914072087372809,0.042857142857143,0.5,50,5,200,0.7,0.7
675,0.8571398776784179,0.059523809523809645,0.5,50,5,200,0.7,0.7
676,0.8767231281616096,0.07168831168831158,0.5,50,5,200,1.0,1.0
677,0.7903343987282252,0.09047619047619045,0.5,50,5,200,1.0,1.0
678,0.8875485130240294,0.07333333333333336,0.5,50,5,200,1.0,1.0
679,0.6124209424758762,0.09333333333333345,0.5,50,5,200,1.0,1.0
680,0.8743415974729217,0.08380952380952371,0.75,50,5,200,0.0,0.0
681,0.9041384841708551,0.067142857142857,0.75,50,5,200,0.0,0.0
682,0.8073272825177652,0.04999999999999988,0.75,50,5,200,0.0,0.0
683,0.9225860879075216,0.11428571428571417,0.75,50,5,200,0.0,0.0
684,0.9248064276121579,0.08428571428571414,0.75,50,5,200,0.3,0.3
685,0.932018514001897,0.033333333333333416,0.75,50,5,200,0.3,0.3
686,0.8691806921387784,0.06454545454545445,0.75,50,5,200,0.3,0.3
687,0.9468627565043634,0.04714285714285708,0.75,50,5,200,0.3,0.3
688,0.9533271878844687,0.07549783549783522,0.75,50,5,200,0.5,0.5
689,0.8901495310951759,0.07000000000000002,0.75,50,5,200,0.5,0.5
690,0.8552213197961764,0.07428571428571411,0.75,50,5,200,0.5,0.5
691,0.8559619350459382,0.10999999999999997,0.75,50,5,200,0.5,0.5
692,0.6428870490173262,0.10999999999999999,0.75,50,5,200,0.7,0.7
693,0.7496153705237353,0.11333333333333351,0.75,50,5,200,0.7,0.7
694,0.8348223074630948,0.0921212121212124,0.75,50,5,200,0.7,0.7
695,0.5632241408928834,0.09666666666666664,0.75,50,5,200,0.7,0.7
696,0.6390120074490917,0.09952380952380972,0.75,50,5,200,1.0,1.0
697,0.9096060150235985,0.09952380952380972,0.75,50,5,200,1.0,1.0
698,0.7654979703844784,0.17571428571428604,0.75,50,5,200,1.0,1.0
699,0.9232427306138565,0.10000000000000013,0.75,50,5,200,1.0,1.0
700,0.10561386156475161,0.16245307956648158,0.1,50,10,200,0.0,0.0
701,0.6116141252718892,0.23413692836373234,0.1,50,10,200,0.0,0.0
702,0.290315347967881,0.2465556436690457,0.1,50,10,200,0.0,0.0
703,0.3455126834260603,0.15230769230769223,0.1,50,10,200,0.0,0.0
704,0.4502327209759234,0.06410256410256406,0.1,50,10,200,0.3,0.3
705,0.47676811250405243,0.21564102564102558,0.1,50,10,200,0.3,0.3
706,0.739452683859283,0.0915384615384615,0.1,50,10,200,0.3,0.3
707,0.6000508978522404,0.19988897700237895,0.1,50,10,200,0.3,0.3
708,0.3036838206312942,0.15245307956648152,0.1,50,10,200,0.5,0.5
709,0.28973515958086044,0.09076923076923078,0.1,50,10,200,0.5,0.5
710,0.6495272587272485,0.19911974623314835,0.1,50,10,200,0.5,0.5
711,0.4041997327157734,0.18309794031105506,0.1,50,10,200,0.5,0.5
712,0.49890080187372443,0.2532686876052082,0.1,50,10,200,0.7,0.7
713,0.6029965485399152,0.16230769230769224,0.1,50,10,200,0.7,0.7
714,0.1486645381298293,0.07743589743589747,0.1,50,10,200,0.7,0.7
715,0.4214090582758852,0.2583848797250858,0.1,50,10,200,0.7,0.7
716,-0.25184390981792754,0.3272005044136193,0.1,50,10,200,1.0,1.0
717,0.6922050853701768,0.24209331651954602,0.1,50,10,200,1.0,1.0
718,0.06941463584481156,0.2632223103357124,0.1,50,10,200,1.0,1.0
719,0.11855615974133964,0.34336769759450175,0.1,50,10,200,1.0,1.0
720,0.6909830303065784,0.1691197462331482,0.25,50,10,200,0.0,0.0
721,0.841351346066532,0.190803595030399,0.25,50,10,200,0.0,0.0
722,0.7451146973753161,0.07835051546391743,0.25,50,10,200,0.0,0.0
723,0.7269644610658235,0.0607692307692308,0.25,50,10,200,0.0,0.0
724,0.8177142743081829,0.26468277911901245,0.25,50,10,200,0.3,0.3
725,0.8393151395127082,0.16988897700237895,0.25,50,10,200,0.3,0.3
726,0.6357257864469176,0.047435897435897434,0.25,50,10,200,0.3,0.3
727,0.5789526668050792,0.10487179487179478,0.25,50,10,200,0.3,0.3
728,0.6199307377076501,0.12820512820512817,0.25,50,10,200,0.5,0.5
729,0.8939187428711673,0.037435897435897446,0.25,50,10,200,0.5,0.5
730,0.796354535638308,0.1347817891083057,0.25,50,10,200,0.5,0.5
731,0.8447065111895237,0.13080359503039896,0.25,50,10,200,0.5,0.5
